sastp1000,4300.32,0.024861
sastp1000,4301.32,0.024917
sastp1000,4302.32,0.02573
sastp1000,4303.32,0.026537
sastp1000,4304.32,0.026549
sastp1000,4305.32,0.02743
sastp1000,4306.32,0.027525
sastp1000,4307.32,0.028453
sastp1000,4308.32,0.028604
sastp1000,4309.32,0.031437
sastp1000,4310.32,0.034972
sastp1000,4311.32,0.03838
sastp1000,4312.32,0.042034
sastp1000,4313.32,0.046651
sastp1000,4314.32,0.046688
sastp1000,4315.32,0.051534
sastp1000,4316.32,0.056309
sastp1000,4317.32,0.056395
sastp1000,4318.32,0.067591
sastp1000,4319.32,0.080469
sastp1000,4320.32,0.093998
sastp1000,4321.32,0.12155
sastp1000,4322.32,0.152986
sastp1000,4323.32,0.19202
sastp1000,4323.32,0.238945
